0.49496676	0.20531638	1.0
0.16263081	0.46446791	1.0
0.90302201	0.56328007	0.0
0.95391276	0.21269168	0.0
0.43382952	0.3625589	1.0
0.88633542	0.52189036	1.0
0.59058725	0.61371525	1.0
0.13168779	0.20941072	0.0
0.57230647	0.0075708666	0.0
0.23382782	0.093325937	0.0
0.13504726	0.14303574	0.0
0.77828248	0.11180023	0.0
0.24534003	0.44857674	1.0
0.8326165	0.68683997	1.0
0.87311913	0.7005203	0.0
0.077338879	0.91930013	0.0
0.45869166	0.11712824	1.0
0.84875952	0.61362348	1.0
0.77079204	0.84291262	0.0
0.81489645	0.68222647	1.0
0.48792418	0.50888445	1.0
0.048247648	0.7432535	0.0
0.38772905	0.50654671	1.0
0.41146802	0.59381567	1.0
0.29943198	0.31327551	1.0
0.0073049453	0.42148027	0.0
0.5364338	0.81342193	1.0
0.56551994	0.98935556	0.0
0.18634015	0.6891077	1.0
0.16109276	0.72028451	0.0
0.89971567	0.45222894	0.0
0.73378012	0.34457914	1.0
0.65331918	0.24819935	1.0
0.3249568	0.65082865	1.0
0.16826616	0.69819729	1.0
0.89866365	0.65684451	0.0
0.14127385	0.40115935	1.0
0.73515492	0.18814958	1.0
0.067571771	0.55751403	0.0
0.40041988	0.40997012	1.0
0.88264751	0.19649856	0.0
0.41041149	0.23887431	1.0
0.76520468	0.63769162	1.0
0.24183591	0.36947034	1.0
0.90160092	0.3594887	0.0
0.75311482	0.94250402	0.0
0.21692237	0.93746198	0.0
0.42995997	0.84817836	1.0
0.22506199	0.51787651	1.0
0.40818427	0.27121319	1.0
0.67579245	0.79647515	1.0
0.062734545	0.53297648	0.0
0.90522153	0.88674158	0.0
0.29443021	0.638494	1.0
0.025821087	0.56952794	0.0
0.013684603	0.67649976	0.0
0.57031043	0.93181554	0.0
0.96849939	0.40345496	0.0
0.6038354	0.38874125	1.0
0.86472532	0.78834492	0.0
0.85121096	0.31250109	1.0
0.25767177	0.78659672	1.0
0.52907234	0.034461518	0.0
0.51890614	0.4631037	1.0
0.91877087	0.48095859	0.0
0.4902	0.041666962	0.0
0.65784304	0.72868173	1.0
0.34126784	0.35398207	1.0
0.24258024	0.40789654	1.0
0.41019392	0.97620403	0.0
0.43864908	0.080078919	0.0
0.64909263	0.40123401	1.0
0.21920766	0.28975556	1.0
0.13502591	0.50653683	1.0
0.84403987	0.033003061	0.0
0.8527906	0.59831668	1.0
0.49615507	0.0025999444	0.0
0.55940442	0.49261565	1.0
0.8197669	0.86458288	0.0
0.94386969	0.73602918	0.0
0.88503856	0.93536952	0.0
0.38318344	0.7201538	1.0
0.48995893	0.47876317	1.0
0.21911726	0.88096935	0.0
0.24453902	0.74744275	1.0
0.58005314	0.34982138	1.0
0.055580499	0.20488027	0.0
0.63413016	0.25654832	1.0
0.78783325	0.19789455	0.0
0.9893861	0.22693373	0.0
0.58366929	0.36200189	1.0
0.071064135	0.29609455	0.0
0.29679673	0.93091105	0.0
0.64549769	0.40327168	1.0
0.65250175	0.57478609	1.0
0.049555791	0.31662333	0.0
0.81192311	0.044169354	0.0
0.27901049	0.43995264	1.0
0.26924459	0.97578706	0.0
0.95473603	0.57283595	0.0
0.52926125	0.41902174	1.0
0.095962704	0.23263429	0.0
0.022383448	0.64992803	0.0
0.54578597	0.47141481	1.0
0.88691984	0.29565114	0.0
0.16617686	0.78986416	0.0
0.030457403	0.14274458	0.0
0.47621064	0.92061869	0.0
0.87648115	0.11460268	0.0
0.033449977	0.88928939	0.0
0.04561474	0.028711832	0.0
0.27853342	0.88251205	0.0
0.098847002	0.68810367	0.0
0.09568264	0.73730957	0.0
0.46338738	0.38265577	1.0
0.62322357	0.24126811	1.0
0.53186759	0.21915963	1.0
0.42387267	0.28010325	1.0
0.86084137	0.84675244	0.0
0.54104511	0.92900378	0.0
0.8134391	0.78143246	0.0
0.13148327	0.54924883	1.0
0.92299973	0.89774022	0.0
0.95551763	0.67851848	0.0
0.8529335	0.96138168	0.0
0.95139593	0.16443087	0.0
0.65600231	0.33670229	1.0
0.082958683	0.87652522	0.0
0.9244072	0.062355582	0.0
0.41603242	0.55942106	1.0
0.22347217	0.95212035	0.0
0.34796876	0.45929388	1.0
0.8841765	0.13125109	0.0
0.17997231	0.65069818	1.0
0.5308143	0.018436583	0.0
0.028659647	0.97497957	0.0
0.78831331	0.89698252	0.0
0.56811379	0.11728678	1.0
0.14070908	0.31317567	0.0
0.015868981	0.67036672	0.0
0.88389442	0.11739362	0.0
0.1678429	0.42457672	1.0
0.47151733	0.34734764	1.0
