0.88231	0.44677	0.0
0.619	0.86258	0.0
0.3152	0.1295	1.0
0.88567	0.55252	0.0
0.09506	0.73973	0.0
0.18336	0.48239	1.0
0.67558	0.74923	2.0
0.41942	0.89546	0.0
0.95569	0.7255	0.0
0.17496	0.9161	0.0
0.59014	0.73151	0.0
0.64921	0.083417	0.0
0.80497	0.41955	0.0
0.65575	0.59737	0.0
0.29143	0.21393	1.0
0.051336	0.86016	0.0
0.73573	0.25218	0.0
0.98024	0.21259	0.0
0.67482	0.9859	0.0
0.2129	0.87619	0.0
0.69343	0.95243	0.0
0.07101	0.75479	0.0
0.63694	0.59286	0.0
0.9146	0.64317	0.0
0.84186	0.45914	0.0
0.75893	0.81607	2.0
0.09221	0.29239	1.0
0.28254	0.1417	1.0
0.45226	0.86209	0.0
0.84832	0.91029	0.0
0.29532	0.85523	0.0
0.60667	0.57887	0.0
0.94432	0.536	0.0
0.14648	0.21526	1.0
0.2527	0.89318	0.0
0.53085	0.30583	1.0
0.072383	0.74448	0.0
0.7461	0.54604	0.0
0.87116	0.91469	0.0
0.34269	0.31602	1.0
0.17831	0.37011	1.0
0.30309	0.195	1.0
0.9308	0.070984	0.0
0.4689	0.75062	0.0
0.25842	0.55366	0.0
0.82356	0.79031	2.0
0.1269	0.76508	0.0
0.12523	0.46934	1.0
0.60061	0.98611	0.0
0.27455	0.17488	1.0
0.66881	0.14312	0.0
0.69097	0.44444	0.0
0.24021	0.26056	1.0
0.21699	0.52808	1.0
0.084189	0.55672	0.0
0.42187	0.24107	1.0
0.45217	0.41378	1.0
0.40007	0.30722	1.0
0.20853	0.10626	1.0
0.96737	0.78927	0.0
0.28136	0.35763	1.0
0.56756	0.2208	0.0
0.71917	0.012534	0.0
0.048501	0.89418	0.0
0.62807	0.89036	0.0
0.19411	0.36636	1.0
0.49335	0.79779	0.0
0.97465	0.81982	0.0
0.42456	0.56657	0.0
0.73756	0.40033	0.0
0.71235	0.10086	0.0
0.44116	0.18194	1.0
0.81115	0.52128	0.0
0.46815	0.93282	0.0
0.60887	0.76868	0.0
0.23336	0.69914	0.0
0.19257	0.13577	1.0
0.28282	0.51011	1.0
0.11153	0.91026	0.0
0.10417	0.36525	1.0
0.31936	0.93651	0.0
0.94965	0.83932	0.0
0.77056	0.44442	0.0
0.97683	0.19289	0.0
0.26742	0.88898	0.0
0.51323	0.32462	1.0
0.28385	0.75529	0.0
0.60822	0.77731	0.0
0.35803	0.97918	0.0
0.68149	0.30722	0.0
0.75248	0.55781	0.0
0.5334	0.20143	0.0
0.74076	0.25131	0.0
0.61636	0.47672	0.0
0.45363	0.27743	1.0
0.99741	0.94231	0.0
0.4834	0.68962	0.0
0.27264	0.15865	1.0
0.10158	0.51959	0.0
0.79861	0.11253	0.0
0.30648	0.91351	0.0
0.90959	0.67292	0.0
0.42682	0.99405	0.0
0.18388	0.96077	0.0
0.81022	0.15808	0.0
0.72884	0.84749	2.0
0.50855	0.64719	0.0
0.19364	0.23683	1.0
0.69911	0.7247	2.0
0.59731	0.81104	0.0
0.77882	0.27565	0.0
0.25651	0.90491	0.0
0.36859	0.41162	1.0
0.27007	0.15942	1.0
0.13033	0.70435	0.0
0.034207	0.10214	0.0
0.024437	0.68531	0.0
0.58343	0.15953	0.0
0.18663	0.93866	0.0
0.95512	0.28119	0.0
0.93219	0.97754	0.0
0.22092	0.65947	0.0
0.70976	0.35864	0.0
0.93006	0.46167	0.0
0.40393	0.73311	0.0
0.8935	0.36637	0.0
