0.265	0.71489	0.0
0.99235	0.037792	0.0
0.43752	0.39217	1.0
0.1176	0.5916	0.0
0.25184	0.54112	1.0
0.77306	0.84552	0.0
0.4559	0.72844	1.0
0.28844	0.075202	0.0
0.48897	0.31402	1.0
0.27514	0.25408	0.0
0.26091	0.081797	0.0
0.18354	0.1349	0.0
0.91842	0.26056	0.0
0.51841	0.88559	0.0
0.55758	0.60678	1.0
0.24548	0.77449	0.0
0.34967	0.90367	0.0
0.7001	0.49687	1.0
0.23192	0.56463	1.0
0.8218	0.10565	0.0
0.48439	0.65728	1.0
0.58711	0.38871	1.0
0.93038	0.69859	0.0
0.67003	0.55263	1.0
0.001507	0.28106	0.0
0.64589	0.91088	0.0
0.77281	0.13557	0.0
0.92556	0.75327	0.0
0.63975	0.30296	1.0
0.034532	0.45032	0.0
0.24747	0.49044	1.0
0.61092	0.38381	1.0
0.093444	0.26584	0.0
0.037859	0.35	0.0
0.38235	0.12653	0.0
0.86014	0.11239	0.0
0.64819	0.6611	1.0
0.033875	0.61001	0.0
0.92436	0.59927	0.0
0.75624	0.69002	0.0
6.11e-05	0.18923	0.0
0.33579	0.04438	0.0
0.078889	0.42563	0.0
0.56647	0.3912	1.0
0.9126	0.44582	0.0
0.47259	0.031995	0.0
0.27967	0.22554	0.0
0.14751	0.6692	0.0
0.4772	0.37098	1.0
0.062626	0.8697	0.0
0.36783	0.14589	0.0
0.57117	0.57747	1.0
0.47101	0.69328	1.0
0.081417	0.49033	0.0
0.38171	0.1426	0.0
0.4227	0.08557	0.0
0.99729	0.39033	0.0
0.2447	0.61617	1.0
0.49897	0.10297	0.0
0.4196	0.57122	1.0
0.10023	0.34272	0.0
0.26299	0.95267	0.0
0.62965	0.20889	0.0
0.39949	0.19114	0.0
0.3995	0.96512	0.0
0.51885	0.4501	1.0
0.43912	0.063598	0.0
0.48563	0.63258	1.0
0.4764	0.23705	1.0
0.38278	0.58056	1.0
0.79342	0.66996	0.0
0.71674	0.94537	0.0
0.011455	0.95275	0.0
0.56576	0.98983	0.0
0.35046	0.54957	1.0
0.27287	0.89504	0.0
0.83998	0.27192	0.0
0.86805	0.6429	0.0
0.94665	0.37696	0.0
0.8979	0.064877	0.0
0.68546	0.00098954	0.0
0.22566	0.63299	1.0
0.98992	0.9116	0.0
0.41522	0.035118	0.0
0.71859	0.52303	1.0
0.19787	0.5038	1.0
0.18729	0.21573	0.0
0.40958	0.87672	0.0
0.63185	0.10441	0.0
0.57597	0.43598	1.0
0.018476	0.30125	0.0
0.60159	0.66153	1.0
0.42136	0.20512	1.0
0.043461	0.96674	0.0
0.69661	0.63539	1.0
0.79707	0.028287	0.0
0.33132	0.15561	0.0
0.92124	0.36264	0.0
0.73549	0.36189	1.0
0.19824	0.32195	0.0
0.41354	0.01947	0.0
0.43202	0.13898	0.0
0.23438	0.917	0.0
0.4358	0.77064	1.0
0.5839	0.61377	1.0
0.086504	0.5903	0.0
0.63099	0.60954	1.0
0.52885	0.14969	0.0
0.62891	0.21046	0.0
0.55975	0.4653	1.0
0.67126	0.88272	0.0
0.93966	0.58344	0.0
0.1838	0.99574	0.0
0.15066	0.69342	0.0
0.040704	0.33933	0.0
0.1057	0.31224	0.0
0.52565	0.88281	0.0
0.1273	0.60769	0.0
0.40987	0.84486	0.0
0.97774	0.88614	0.0
0.7569	0.49245	1.0
0.56499	0.5854	1.0
0.46468	0.7456	1.0
0.22691	0.16755	0.0
0.044108	0.85483	0.0
0.83879	0.25529	0.0
0.74411	0.21442	0.0
0.27299	0.79952	0.0
0.69456	0.58878	1.0
0.045297	0.6324	0.0
0.19893	0.39939	0.0
0.064726	0.63901	0.0
0.77831	0.21036	0.0
0.059315	0.56241	0.0
0.65103	0.016294	0.0
0.36218	0.44067	1.0
0.253	0.64996	1.0
0.50557	0.60767	1.0
0.58282	0.95032	0.0
0.86638	0.14248	0.0
0.66934	0.82702	0.0
0.71498	0.0090457	0.0
0.44409	0.058344	0.0
0.25609	0.68139	1.0
0.98687	0.91026	0.0
0.51605	0.641	1.0
0.29734	0.72041	1.0
