0.41944	0.35154	0.0
0.47034	0.47588	0.0
0.26145	0.39674	0.0
0.21994	0.39154	0.0
0.44428	0.35103	0.0
0.46244	0.42357	0.0
0.50534	0.50154	0.0
0.26066	0.35399	0.0
0.49126	0.32738	0.0
0.45675	0.47098	0.0
0.46705	0.40984	0.0
0.51901	0.63631	0.0
0.21478	0.47837	0.0
0.54525	0.54331	0.0
0.45835	0.34818	0.0
0.4102	0.28487	0.0
0.37056	0.32285	0.0
0.46353	0.38151	0.0
0.43637	0.35701	0.0
0.31571	0.3088	0.0
0.51953	0.48177	0.0
0.46616	0.36307	0.0
0.47048	0.5151	0.0
0.48119	0.28394	0.0
0.34448	0.45259	0.0
0.71023	0.496	0.0
0.60984	0.47514	0.0
0.34069	0.44128	0.0
0.46257	0.38661	0.0
0.44607	0.39746	0.0
0.39348	0.43864	0.0
0.29188	0.28626	0.0
0.3794	0.39861	0.0
0.48932	0.40131	0.0
0.4066	0.46468	0.0
0.30163	0.46767	0.0
0.43694	0.28067	0.0
0.55085	0.40888	0.0
0.36521	0.48329	0.0
0.2859	0.52373	0.0
0.41945	0.16638	0.0
0.46442	0.43944	0.0
0.55656	0.52593	0.0
0.44204	0.31175	0.0
0.39112	0.33826	0.0
0.49103	0.25433	0.0
0.51824	0.41239	0.0
0.39709	0.32695	0.0
0.43227	0.43645	0.0
0.45955	0.38004	0.0
0.21401	0.21637	0.0
0.38877	0.35725	0.0
0.38244	0.45098	0.0
0.29835	0.40365	0.0
0.35442	0.37682	0.0
0.48166	0.43216	0.0
0.22254	0.42627	0.0
0.32052	0.43719	0.0
0.19633	0.23256	0.0
0.4068	0.47331	0.0
0.37935	0.2721	0.0
0.33709	0.35937	0.0
0.2086	0.53861	0.0
0.47913	0.4597	0.0
0.39126	0.44143	0.0
0.45449	0.27861	0.0
0.44803	0.39903	0.0
0.52864	0.48052	0.0
0.24159	0.57053	0.0
0.44144	0.61258	0.0
0.3908	0.30361	0.0
0.307	0.33001	0.0
0.40044	0.37686	0.0
0.34034	0.34756	0.0
0.47161	0.3514	0.0
0.42808	0.4973	0.0
0.43787	0.54445	0.0
0.38127	0.40218	0.0
0.5222	0.43981	0.0
0.31682	0.29896	0.0
0.54964	0.45144	0.0
0.22642	0.44473	0.0
0.40611	0.25981	0.0
0.40523	0.35669	0.0
0.39435	0.53513	0.0
0.39488	0.49684	0.0
0.37147	0.39955	0.0
0.45802	0.47512	0.0
0.46053	0.36687	0.0
0.55296	0.37244	0.0
0.50179	0.39652	0.0
0.53841	0.32357	0.0
0.29016	0.27058	0.0
0.32108	0.2413	0.0
